user_id,age,sex,fav_genre,isbn,rating
240,21,M,소설,9788979191387 ,1
479,25,F,과학,9788971969731 ,4
744,41,M,만화,9791169189248 ,4
299,20,M,문학,9788973370771 ,1
196,17,F,요리/살림,9788972593638 ,1
444,21,F,에세이,9788972593638 ,1
519,36,M,역사,9788980380862 ,5
846,42,F,소설,9788973370474 ,1
518,37,M,역사,9788984570108 ,4
697,39,F,여행,9788995615652 ,5
133,17,F,시,9788985599252 ,4
149,14,F,만화,9788932902494 ,2
500,39,M,시,9788985577922 ,1
302,28,M,고전,9788932900209 ,1
15,16,M,시,9788932000312 ,5
522,32,M,역사,9788976829177 ,5
180,19,F,고전,9788937403170 ,1
623,34,F,시,9788972593638 ,1
234,11,F,과학,9788937460043 ,2
181,12,F,고전,9788939203471 ,2
409,22,F,문학,9788985577922 ,1
509,39,M,만화,9791136780126 ,5
62,18,M,고전,9788932308890 ,1
498,38,M,시,9788973370771 ,1
800,48,M,요리/살림,9788995615539 ,4
532,32,M,문학,9788985846554 ,1
290,21,M,문학,9788901012605 ,5
256,22,M,시,9788973370801 ,2
746,42,M,만화,9788973370771 ,2
31,10,M,만화,9788988045312 ,2
846,42,F,소설,9788988045312 ,2
863,48,F,시,9788936471446 ,5
792,48,M,요리/살림,9788988045312 ,1
19,14,M,시,9788937418037 ,4
496,39,M,시,9788974430054 ,2
438,27,F,요리/살림,9788986128420 ,5
204,16,F,에세이,9788985599207 ,5
477,20,F,과학,9788950904029 ,5
554,32,M,요리/살림,9788932900995 ,2
569,33,M,에세이,9788932308890 ,2
600,35,F,소설,9788973370771 ,2
952,46,F,과학,9788985846554 ,1
332,27,M,에세이,9788970410722 ,4
683,33,F,요리/살림,9791160322293 ,4
835,48,M,과학,9788988537121 ,4
529,31,M,문학,9788935630813 ,5
417,28,F,문학,9788939203471 ,1
226,13,F,여행,9788939203471 ,1
877,42,F,역사,9788932009346 ,1
612,30,F,시,9788937407246 ,5
20,13,M,시,9788979191387 ,1
178,17,F,문학,9788970331218 ,4
322,25,M,요리/살림,9788985846554 ,2
232,15,F,과학,9788977465244 ,4
590,31,M,과학,9788974430054 ,2
582,35,M,여행,9788946415157 ,5
413,22,F,문학,9788912090029 ,2
720,45,M,소설,9788936436575 ,5
165,14,F,역사,9788979191387 ,1
824,46,M,여행,9788979191387 ,1
473,21,F,과학,9788988045749 ,4
896,43,F,문학,9788930032483 ,5
393,22,F,만화,9791134841379 ,5
620,37,F,시,9788989351535 ,4
11,12,M,소설,9788932009346 ,5
948,47,F,과학,9788979191387 ,2
806,40,M,에세이,9788973370771 ,1
529,31,M,문학,9788932308890 ,1
249,21,M,소설,9788941310167 ,5
958,48,F,과학,9788995218730 ,5
823,45,M,여행,9788912090029 ,1
488,34,M,소설,9788935601226 ,4
495,36,M,시,9788985846554 ,2
859,46,F,시,9788937403170 ,1
94,18,M,에세이,9788939203532 ,5
767,43,M,역사,9788973370771 ,2
215,11,F,에세이,9788937403170 ,1
167,12,F,역사,9788975270291 ,5
635,38,F,만화,9791170577805 ,4
92,15,M,에세이,9788932009353 ,2
452,26,F,에세이,9788973370771 ,2
724,43,M,소설,9788985712958 ,4
565,34,M,에세이,9788934930662 ,4
928,47,F,에세이,9791158161026 ,5
106,12,M,여행,9788973813483 ,5
16,15,M,시,9788937403170 ,2
636,38,F,역사,9788932900209 ,2
356,26,M,과학,9788936411442 ,4
138,19,F,시,9788972593638 ,1
926,49,F,에세이,9791190427227 ,4
714,33,F,과학,9788982812057 ,1
940,45,F,여행,9788939203471 ,2
15,16,M,시,9788932902494 ,2
931,45,F,에세이,9791196688318 ,5
299,20,M,문학,9788937416149 ,5
871,44,F,만화,9791168995390 ,4
399,26,F,역사,9788973370771 ,2
331,20,M,에세이,9788979191233 ,5
287,25,M,역사,9788937460043 ,1
375,21,F,시,9788972593638 ,1
526,38,M,역사,9788935651788 ,4
94,18,M,에세이,9788983752260 ,5
823,45,M,여행,9788939203471 ,1
116,17,M,과학,9788990274069 ,4
716,35,F,과학,9788939203471 ,2
956,48,F,과학,9788972593638 ,2
705,35,F,여행,9788973370474 ,1
442,25,F,요리/살림,9788982812057 ,1
342,22,M,여행,9788937403224 ,1
87,15,M,에세이,9788937403224 ,2
273,22,M,만화,9791134841386 ,5
53,13,M,문학,9788973370474 ,2
828,46,M,과학,9788937403170 ,2
443,26,F,요리/살림,9788932009346 ,1
396,25,F,역사,9788934901457 ,4
712,32,F,과학,9788974460327 ,4
232,15,F,과학,9788988089644 ,5
844,48,F,소설,9788974251727 ,4
266,25,M,만화,9788932009346 ,2
127,19,F,소설,9788932009353 ,2
406,23,F,역사,9788934901457 ,5
230,15,F,과학,9788983710215 ,4
448,27,F,에세이,9788937403224 ,2
553,37,M,요리/살림,9788974422332 ,4
0,11,M,소설,9788932008318 ,1
101,12,M,여행,9788937403170 ,2
849,43,F,소설,9788939203471 ,1
198,15,F,요리/살림,9788993976083 ,5
630,39,F,만화,9791127872717 ,4
356,26,M,과학,9788988045084 ,5
234,11,F,과학,9788988105054 ,4
622,36,F,시,9788989351535 ,4
452,26,F,에세이,9788973370474 ,2
76,11,M,요리/살림,9788987567457 ,4
605,34,F,소설,9788932901961 ,4
531,37,M,문학,9788980380657 ,4
102,16,M,여행,9788986903126 ,5
610,36,F,소설,9788987013275 ,5
604,31,F,소설,9788932009346 ,1
620,37,F,시,9788974430054 ,1
495,36,M,시,9788937460043 ,1
552,38,M,요리/살림,9788985846554 ,1
285,26,M,역사,9788973372966 ,4
474,22,F,과학,9788946026933 ,5
264,25,M,만화,9791136215390 ,4
921,47,F,요리/살림,9788988045312 ,1
926,49,F,에세이,9791196814304 ,5
535,39,M,문학,9788970123691 ,2
805,45,M,에세이,9788934999348 ,4
709,37,F,과학,9788973003143 ,5
342,22,M,여행,9788985673693 ,5
92,15,M,에세이,9788982732188 ,5
103,16,M,여행,9788973370474 ,2
763,46,M,역사,9788932308890 ,1
422,20,F,고전,9788985577922 ,1
362,29,F,소설,9788933835005 ,5
908,41,F,고전,9788932009346 ,1
836,47,M,과학,9788937460043 ,2
617,39,F,시,9788932040448 ,5
511,37,M,만화,9788955824933 ,5
334,20,M,에세이,9788982732195 ,4
948,47,F,과학,9788973370771 ,2
728,48,M,소설,9788970123455 ,4
567,39,M,에세이,9788979191387 ,2
150,14,F,만화,9788979191387 ,1
856,49,F,시,9788985846554 ,2
729,41,M,소설,9788973370474 ,2
914,40,F,요리/살림,9788975275340 ,5
543,39,M,고전,9788932902494 ,1
777,48,M,문학,9788986361261 ,4
477,20,F,과학,9788912090029 ,1
921,47,F,요리/살림,9788901064291 ,4
791,41,M,고전,9788932312972 ,5
454,23,F,에세이,9788912090029 ,1
746,42,M,만화,9791169189248 ,4
143,18,F,시,9788937409394 ,4
284,24,M,역사,9788973372966 ,4
49,13,M,문학,9788974430054 ,1
315,27,M,요리/살림,9788932009353 ,2
438,27,F,요리/살림,9788937460043 ,2
108,12,M,과학,9788984310100 ,4
953,43,F,과학,9788983710444 ,4
484,31,M,소설,9788974430054 ,1
464,28,F,여행,9788937403224 ,1
65,14,M,고전,9788982812057 ,2
514,30,M,만화,9791136780126 ,4
305,28,M,고전,9788932902494 ,1
196,17,F,요리/살림,9788970123691 ,2
695,34,F,에세이,9788981101077 ,5
196,17,F,요리/살림,9791160320756 ,4
635,38,F,만화,9791136780379 ,4
826,43,M,여행,9788932902494 ,2
511,37,M,만화,9788932009346 ,2
627,33,F,만화,9788970123691 ,1
612,30,F,시,9788932900209 ,1
852,43,F,시,9788985577922 ,1
286,25,M,역사,9788985577922 ,2
320,21,M,요리/살림,9791168223134 ,4
682,39,F,요리/살림,9788970903606 ,4
667,37,F,고전,9788985577922 ,1
775,49,M,문학,9788988902011 ,4
546,39,M,고전,9788982812057 ,2
739,45,M,시,9788932308890 ,2
941,40,F,여행,9788992914178 ,4
852,43,F,시,9788970635910 ,4
385,24,F,만화,9788932900995 ,2
248,22,M,소설,9788937460043 ,2
822,44,M,여행,9788991055599 ,5
769,42,M,문학,9788984070288 ,5
680,35,F,요리/살림,9788931428988 ,4
454,23,F,에세이,9788977720008 ,4
21,12,M,시,9788970123691 ,1
574,33,M,에세이,9788937460043 ,2
410,29,F,문학,9788985467230 ,5
605,34,F,소설,9788937403170 ,2
225,18,F,여행,9788983754387 ,4
390,25,F,만화,9788912090029 ,1
75,14,M,요리/살림,9788932902494 ,2
862,48,F,시,9788937426438 ,5
907,45,F,고전,9788970123691 ,1
10,16,M,소설,9788932008318 ,1
285,26,M,역사,9788973370771 ,1
80,17,M,요리/살림,9788939203471 ,2
71,11,M,고전,9788935630271 ,4
311,20,M,고전,9788970123691 ,1
941,40,F,여행,9788973370801 ,2
816,41,M,여행,9788912090029 ,2
631,32,F,만화,9788932009353 ,2
937,42,F,여행,9788970123691 ,2
936,40,F,여행,9788984312821 ,4
391,27,F,만화,9791197315695 ,5
940,45,F,여행,9788973370474 ,1
498,38,M,시,9788985599535 ,4
16,15,M,시,9788973370474 ,2
136,10,F,시,9788936422059 ,5
813,48,M,에세이,9788995584194 ,4
889,43,F,문학,9788912090029 ,2
24,15,M,만화,9788932012858 ,4
652,30,F,문학,9788912540586 ,4
33,12,M,만화,9788974430054 ,1
593,32,M,과학,9788988804049 ,5
602,38,F,소설,9788982812057 ,2
496,39,M,시,9788939221413 ,5
597,39,M,과학,9788985846554 ,2
22,19,M,시,9788936421915 ,5
432,28,F,요리/살림,9788932308890 ,2
724,43,M,소설,9788932902494 ,2
828,46,M,과학,9788983710390 ,4
796,46,M,요리/살림,9788950908362 ,5
556,32,M,요리/살림,9788983751140 ,4
529,31,M,문학,9788931002423 ,4
261,28,M,시,9788974430054 ,1
352,21,M,과학,9788988804056 ,5
795,43,M,요리/살림,9788973370771 ,1
162,10,F,역사,9788932009346 ,1
523,31,M,역사,9788988045312 ,1
763,46,M,역사,9788932902494 ,1
667,37,F,고전,9788932009353 ,2
374,29,F,시,9788932900209 ,2
553,37,M,요리/살림,9788977660403 ,5
112,17,M,과학,9788939203471 ,1
939,40,F,여행,9788972593638 ,2
906,49,F,고전,9788967350055 ,5
44,17,M,역사,9788973370474 ,2
729,41,M,소설,9788979191387 ,1
775,49,M,문학,9788979196238 ,4
355,24,M,과학,9788985304511 ,5
168,12,F,문학,9788912090029 ,2
178,17,F,문학,9788932009346 ,2
607,38,F,소설,9788932902494 ,2
738,45,M,시,9788932471051 ,4
48,14,M,문학,9788979191387 ,2
334,20,M,에세이,9788932308890 ,2
428,26,F,고전,9788932009346 ,1
514,30,M,만화,9791164330799 ,4
454,23,F,에세이,9788932009353 ,1
98,18,M,여행,9788973370771 ,1
561,33,M,요리/살림,9788977660403 ,4
149,14,F,만화,9791134841768 ,5
107,15,M,여행,9788988045312 ,2
545,31,M,고전,9788932900995 ,2
178,17,F,문학,9788985577922 ,2
440,28,F,요리/살림,9788983755513 ,5
415,22,F,문학,9788932009353 ,1
692,38,F,에세이,9788932900209 ,2
747,44,M,만화,9791136758583 ,4
529,31,M,문학,9788985577922 ,1
337,28,M,여행,9788934908869 ,4
633,33,F,만화,9788932009346 ,1
374,29,F,시,9788982812057 ,1
850,43,F,소설,9788972593638 ,1
927,42,F,에세이,9788974430054 ,2
27,11,M,만화,9788974781088 ,4
930,49,F,에세이,9788985846554 ,1
596,34,M,과학,9788939203471 ,1
815,45,M,에세이,9788979191387 ,1
405,22,F,역사,9788937403224 ,1
867,43,F,만화,9791133487677 ,5
330,24,M,에세이,9788982732195 ,4
210,15,F,에세이,9788987013299 ,4
754,44,M,만화,9791141103835 ,4
725,48,M,소설,9788982812057 ,1
292,29,M,문학,9788985846554 ,2
292,29,M,문학,9788972593638 ,1
250,24,M,소설,9788973370825 ,4
228,19,F,과학,9788972593638 ,1
480,36,M,소설,9788932009353 ,1
766,43,M,역사,9788932900209 ,1
862,48,F,시,9788937426421 ,5
597,39,M,과학,9788985505451 ,4
765,49,M,역사,9788939203471 ,2
358,29,M,과학,9788937403224 ,2
325,23,M,에세이,9788974430054 ,2
167,12,F,역사,9788985846554 ,1
712,32,F,과학,9788988045312 ,1
777,48,M,문학,9788937403170 ,2
818,49,M,여행,9788959133123 ,5
332,27,M,에세이,9788983751300 ,4
799,46,M,요리/살림,9788988045312 ,1
486,35,M,소설,9788937460241 ,5
562,30,M,요리/살림,9788982733352 ,4
760,41,M,역사,9788970123691 ,2
827,40,M,여행,9788901083681 ,4
555,33,M,요리/살림,9788973002955 ,4
108,12,M,과학,9788932009353 ,2
870,44,F,만화,9791133487554 ,4
58,17,M,문학,9788932009346 ,2
158,12,F,역사,9788935610853 ,4
433,24,F,요리/살림,9788932900209 ,1
8,16,M,소설,9788932312712 ,1
753,48,M,만화,9791170622642 ,5
764,47,M,역사,9788973370801 ,1
53,13,M,문학,9788932902494 ,1
392,24,F,만화,9791165018795 ,4
234,11,F,과학,9788983710352 ,4
194,15,F,요리/살림,9788932900209 ,2
31,10,M,만화,9788988017180 ,5
822,44,M,여행,9788937460043 ,2
446,26,F,에세이,9788901061658 ,5
225,18,F,여행,9788983941305 ,5
244,27,M,소설,9788985846554 ,1
779,47,M,문학,9788973370801 ,2
865,47,F,만화,9791168995390 ,4
521,34,M,역사,9788980380862 ,5
159,10,F,역사,9788976768209 ,4
681,33,F,요리/살림,9788934912866 ,5
245,29,M,소설,9788937403170 ,2
335,20,M,에세이,9788985577922 ,1
209,19,F,에세이,9788971990933 ,5
276,26,M,역사,9788987180441 ,5
624,38,F,만화,9791171244713 ,4
565,34,M,에세이,9788973370474 ,2
672,34,F,요리/살림,9788935205653 ,4
327,26,M,에세이,9788985577922 ,2
303,27,M,고전,9788939203471 ,1
904,44,F,고전,9788971992975 ,5
811,47,M,에세이,9788973370771 ,1
589,30,M,과학,9788974231286 ,4
582,35,M,여행,9788988045312 ,2
925,42,F,에세이,9791158161026 ,4
673,34,F,요리/살림,9788985577922 ,2
638,35,F,역사,9788939203471 ,2
280,24,M,역사,9788932308890 ,2
381,20,F,시,9788936422073 ,5
812,42,M,에세이,9791190427180 ,5
498,38,M,시,9788989351092 ,4
456,20,F,여행,9788983759535 ,5
123,16,F,소설,9788988045312 ,2
294,29,M,문학,9788940040188 ,4
665,37,F,고전,9788974430054 ,1
182,17,F,고전,9788932900995 ,1
917,45,F,요리/살림,9788973377534 ,5
676,31,F,요리/살림,9788901039893 ,4
483,39,M,소설,9788973062010 ,5
32,13,M,만화,9788974781286 ,4
439,25,F,요리/살림,9788970123691 ,1
771,46,M,문학,9788986361261 ,5
306,23,M,고전,9788982812934 ,5
77,11,M,요리/살림,9788937403224 ,2
341,24,M,여행,9788934906919 ,5
714,33,F,과학,9788985846554 ,2
895,41,F,문학,9788985577922 ,2
79,15,M,요리/살림,9788958071310 ,4
169,19,F,문학,9788973321063 ,4
340,24,M,여행,9788932009353 ,1
464,28,F,여행,9788977660434 ,4
831,40,M,과학,9788973370801 ,2
301,28,M,고전,9788973370771 ,1
163,16,F,역사,9788970123691 ,1
694,36,F,에세이,9788977181380 ,5
2,18,M,소설,9788936421915 ,1
753,48,M,만화,9788985846554 ,1
640,35,F,역사,9788989422426 ,4
387,25,F,만화,9791197315695 ,4
465,20,F,여행,9788985673877 ,4
88,14,M,에세이,9788971968864 ,5
644,36,F,역사,9788932900995 ,1
474,22,F,과학,9788973675128 ,4
386,27,F,만화,9791165015831 ,4
28,16,M,만화,9788912090029 ,1
424,21,F,고전,9788937403224 ,2
739,45,M,시,9788980409228 ,5
319,28,M,요리/살림,9788932902494 ,2
122,15,F,소설,9788972593638 ,2
138,19,F,시,9788932035963 ,5
810,42,M,에세이,9788995584194 ,4
744,41,M,만화,9791127867799 ,5
764,47,M,역사,9788970123691 ,2
326,23,M,에세이,9788932902494 ,2
192,15,F,요리/살림,8809479180105 ,5
910,41,F,고전,9788988045312 ,2
139,13,F,시,9788985846554 ,2
484,31,M,소설,9788973370771 ,2
495,36,M,시,9788989549406 ,4
349,20,M,과학,9788985846554 ,1
484,31,M,소설,9788932900995 ,2
605,34,F,소설,9788935601264 ,5
376,24,F,시,9788932009346 ,1
628,31,F,만화,9791170620228 ,4
933,48,F,에세이,9791186900789 ,5
943,41,F,여행,9788939203471 ,1
526,38,M,역사,9788974430054 ,2
613,32,F,시,9791170402770 ,5
693,36,F,에세이,9788932308890 ,1
665,37,F,고전,9788937403224 ,1
345,29,M,여행,9788950970239 ,5
662,31,F,고전,9788937403224 ,2
24,15,M,만화,9788953222984 ,5
88,14,M,에세이,9788932902494 ,1
129,13,F,소설,9788974430054 ,2
677,30,F,요리/살림,9788939203471 ,2
46,15,M,역사,9788937460043 ,1
455,23,F,에세이,9788970632032 ,5
770,47,M,문학,9788908041455 ,4
514,30,M,만화,9791136779045 ,4
408,23,F,문학,9788973370771 ,1
524,39,M,역사,9788974430054 ,2
572,37,M,에세이,9788932009346 ,1
865,47,F,만화,9791133487554 ,4
789,44,M,고전,9788973370474 ,1
324,24,M,에세이,9788985577922 ,2
411,22,F,문학,9788982640919 ,5
815,45,M,에세이,9788973370771 ,1
482,34,M,소설,9788937460043 ,1
939,40,F,여행,9788970123691 ,2
386,27,F,만화,9791134841379 ,5
879,44,F,역사,9788979191387 ,2
688,36,F,에세이,9788937460043 ,1
771,46,M,문학,9788971842638 ,5
233,19,F,과학,9788986223224 ,4
140,10,F,시,9788982812057 ,1
863,48,F,시,9788937403224 ,2
223,10,F,여행,9788988045312 ,2
74,19,M,요리/살림,9788987567457 ,4
251,24,M,소설,9788932308890 ,1
360,23,F,소설,9788979191387 ,2
328,24,M,에세이,9788935610235 ,4
946,45,F,여행,9788973370474 ,1
51,10,M,문학,9788975483349 ,5
223,10,F,여행,9788985577922 ,2
234,11,F,과학,9788970131368 ,4
627,33,F,만화,9788932900209 ,1
951,49,F,과학,9788988410417 ,5
799,46,M,요리/살림,9788931432947 ,5
331,20,M,에세이,9788986886238 ,4
227,18,F,여행,9788988045312 ,2
719,34,F,과학,9788979191387 ,1
430,25,F,고전,9788932900995 ,1
733,46,M,시,9788932016115 ,5
725,48,M,소설,9788932009353 ,1
219,12,F,여행,9788937460043 ,1
263,21,M,시,9788972593638 ,1
806,40,M,에세이,9788971848234 ,4
1,19,M,소설,9788972593638 ,4
175,12,F,문학,9788987671024 ,4
613,32,F,시,9788982812057 ,2
878,47,F,역사,9788982812057 ,2
483,39,M,소설,9788937460241 ,5
409,22,F,문학,9788987350080 ,5
411,22,F,문학,9788973370474 ,2
22,19,M,시,9788937403170 ,2
666,30,F,고전,9788932009346 ,1
555,33,M,요리/살림,9788973370771 ,2
398,24,F,역사,9788935651115 ,4
740,47,M,시,9788985577922 ,2
920,44,F,요리/살림,9788932902494 ,2
404,29,F,역사,9788932900209 ,2
364,20,F,소설,9788973370801 ,2
172,15,F,문학,9788986834604 ,5
610,36,F,소설,9788987381138 ,4
889,43,F,문학,9788930032483 ,4
742,48,M,시,9788932016214 ,4
694,36,F,에세이,9788972593638 ,2
738,45,M,시,9788973370771 ,2
815,45,M,에세이,9788985577922 ,1
610,36,F,소설,9788937460043 ,2
718,37,F,과학,9788973370474 ,1
141,11,F,시,9788937403224 ,2
229,12,F,과학,9788937415135 ,5
380,26,F,시,9788981333379 ,4
150,14,F,만화,9788932009346 ,2
779,47,M,문학,9788937403170 ,2
96,15,M,여행,9788937403224 ,2
179,16,F,문학,9788939203471 ,2
198,15,F,요리/살림,9788983753656 ,4
483,39,M,소설,9788970631783 ,4
309,22,M,고전,9788973370474 ,1
226,13,F,여행,9788985846554 ,1
716,35,F,과학,9788973370771 ,2
354,23,M,과학,9788937415142 ,5
832,42,M,과학,9788988045770 ,4
280,24,M,역사,9788973370771 ,1
352,21,M,과학,9788912090029 ,1
53,13,M,문학,9788937403170 ,1
290,21,M,문학,9788985846554 ,2
69,18,M,고전,9788985846554 ,2
149,14,F,만화,9788949400013 ,4
892,49,F,문학,9788937460043 ,1
818,49,M,여행,9788985846554 ,2
708,33,F,과학,9788972881186 ,4
392,24,F,만화,9791129335418 ,4
734,47,M,시,9788939221543 ,5
452,26,F,에세이,9788937403224 ,2
683,33,F,요리/살림,9788995235157 ,5
351,22,M,과학,9788912090029 ,2
319,28,M,요리/살림,9788973370771 ,2
514,30,M,만화,9788932308890 ,1
686,33,F,에세이,9788971843079 ,5
650,35,F,문학,9788932308890 ,1
798,41,M,요리/살림,9788995615508 ,5
730,46,M,소설,9788973370771 ,1
777,48,M,문학,9788934903277 ,4
768,40,M,문학,9788970123691 ,2
842,45,F,소설,9788932900995 ,2
458,26,F,여행,9788939204461 ,5
854,47,F,시,9788937407147 ,4
635,38,F,만화,9791171244713 ,5
599,33,M,과학,9788980260522 ,5
547,36,M,고전,9788972593638 ,1
959,40,F,과학,9788979191387 ,2
772,47,M,문학,9788988138113 ,4
402,26,F,역사,9788939203822 ,5
739,45,M,시,9788932016214 ,4
597,39,M,과학,9788972593638 ,2
859,46,F,시,9788932902494 ,1
426,25,F,고전,9788985577922 ,2
560,39,M,요리/살림,9788983751140 ,5
405,22,F,역사,9788935600007 ,4
100,11,M,여행,9788942200443 ,4
410,29,F,문학,9788912128838 ,5
586,37,M,여행,9788957572528 ,4
206,10,F,에세이,9788934904441 ,5
861,48,F,시,9788979191387 ,2
957,47,F,과학,9788936485115 ,4
726,45,M,소설,9788932011523 ,5
601,36,F,소설,9788937403170 ,1
333,20,M,에세이,9788970410722 ,5
792,48,M,요리/살림,9788932009346 ,2
660,33,F,고전,9788937403224 ,2
577,36,M,여행,9788973370801 ,1
368,29,F,소설,9788932308890 ,1
762,41,M,역사,9788936482756 ,4
229,12,F,과학,9788988089644 ,5
774,40,M,문학,9788932009353 ,2
177,12,F,문학,9788937460227 ,5
230,15,F,과학,9788988762080 ,5
32,13,M,만화,9788932308890 ,2
259,26,M,시,9788972593638 ,1
78,16,M,요리/살림,9788939203471 ,1
750,43,M,만화,9788974430054 ,1
631,32,F,만화,9791191841596 ,4
5,12,M,소설,9788932008325 ,2
418,27,F,문학,9788988416143 ,4
299,20,M,문학,9788986448665 ,4
318,27,M,요리/살림,9788973370771 ,2
127,19,F,소설,9788937402296 ,4
78,16,M,요리/살림,9788937460043 ,1
337,28,M,여행,9788932902494 ,1
772,47,M,문학,9788974140212 ,5
273,22,M,만화,9788974430054 ,2
225,18,F,여행,9788988045312 ,1
875,43,F,만화,9791169444064 ,4
20,13,M,시,9788932902494 ,1
636,38,F,역사,9788937403224 ,1
24,15,M,만화,9788974781040 ,4
247,21,M,소설,9788985846554 ,2
149,14,F,만화,9788937403224 ,1
475,20,F,과학,9788979191387 ,1
651,37,F,문학,9788937403170 ,1
628,31,F,만화,9791191841596 ,4
653,30,F,문학,9788932900209 ,1
886,40,F,역사,9788937424564 ,5
576,35,M,여행,9791191994292 ,5
123,16,F,소설,9788973370771 ,2
102,16,M,여행,9788974430054 ,1
225,18,F,여행,9788937460043 ,1
403,24,F,역사,9788932308890 ,1
703,35,F,여행,9788973370474 ,1
275,29,M,만화,9791195739585 ,5
704,31,F,여행,9788982812057 ,2
632,31,F,만화,9788973370801 ,2
445,28,F,에세이,9788974561239 ,5
758,44,M,역사,9791130649252 ,4
509,39,M,만화,9788979191387 ,2
6,18,M,소설,9788988045312 ,4
533,34,M,문학,9788932900995 ,2
659,33,F,문학,9788970123691 ,2
48,14,M,문학,9788975483349 ,5
479,25,F,과학,9788982812057 ,1
49,13,M,문학,9788932900995 ,1
694,36,F,에세이,9788937403224 ,1
26,13,M,만화,9788932900995 ,2
793,48,M,요리/살림,9788985577922 ,1
3,15,M,소설,9788970631011 ,2
488,34,M,소설,9788937460241 ,5
2,18,M,소설,9788936420802 ,2
1,19,M,소설,9788982812057 ,4
608,37,F,소설,9788970123691 ,2
626,31,F,만화,9791136780676 ,5
717,39,F,과학,9788983710277 ,4
550,37,M,고전,9788932009346 ,1
6,18,M,소설,9788970631011 ,1
482,34,M,소설,9788937400568 ,4
798,41,M,요리/살림,9788988045312 ,2
907,45,F,고전,9788974430054 ,1
518,37,M,역사,9788932900995 ,2
78,16,M,요리/살림,9788982812057 ,2
912,49,F,요리/살림,9788988045312 ,2
208,14,F,에세이,9788984410008 ,5
346,28,M,여행,9788985673815 ,5
98,18,M,여행,9788973370474 ,1
251,24,M,소설,9788932902494 ,1
141,11,F,시,9788939203471 ,1
766,43,M,역사,9791197693007 ,5
718,37,F,과학,9788988410035 ,4
648,35,F,문학,9788970554440 ,4
395,28,F,만화,9788982812057 ,2
112,17,M,과학,9788918030272 ,4
172,15,F,문학,9788987671024 ,4
115,12,M,과학,9788932900995 ,1
712,32,F,과학,9788979191387 ,1
539,33,M,문학,9788932900209 ,1
611,30,F,소설,9788912090029 ,1
616,30,F,시,9788986462623 ,5
380,26,F,시,9788972755012 ,4
394,20,F,만화,9791191363012 ,5
388,21,F,만화,9788939203471 ,1
420,25,F,고전,9788932900209 ,1
303,27,M,고전,9788932902494 ,2
16,15,M,시,9788973821297 ,5
523,31,M,역사,9788935651788 ,4
486,35,M,소설,9788937400551 ,4
348,23,M,과학,9788932900209 ,1
451,24,F,에세이,9788937403170 ,1
959,40,F,과학,9788983710796 ,4
625,34,F,만화,9788937460043 ,2
867,43,F,만화,9791133487547 ,5
488,34,M,소설,9788970631783 ,4
808,46,M,에세이,9788972593638 ,2
648,35,F,문학,9788932308890 ,2
780,45,M,고전,9788976821027 ,5
409,22,F,문학,9788932011035 ,5
744,41,M,만화,9791127870430 ,5
340,24,M,여행,9788970123691 ,1
306,23,M,고전,9788974430054 ,1
854,47,F,시,9788937460043 ,2
689,33,F,에세이,9788932308890 ,1
933,48,F,에세이,9788937403224 ,1
513,30,M,만화,9788932900995 ,2
90,15,M,에세이,9788985577922 ,2
119,16,M,과학,9788973370801 ,1
509,39,M,만화,9791164330799 ,5
219,12,F,여행,9788932900209 ,1
805,45,M,에세이,9791130627366 ,5
92,15,M,에세이,9788973370474 ,2
721,45,M,소설,9788979191387 ,2
604,31,F,소설,9788982812057 ,1
85,11,M,에세이,9788985494724 ,4
202,12,F,요리/살림,9788993976083 ,5
559,33,M,요리/살림,9788970902845 ,4
104,16,M,여행,9788976820365 ,4
132,17,F,시,9788932035956 ,4
231,11,F,과학,9788988045312 ,2
881,46,F,역사,9788937403224 ,1
341,24,M,여행,9788979191387 ,2
822,44,M,여행,9788982812057 ,1
864,46,F,만화,9788937403224 ,1
656,31,F,문학,9788932308890 ,1
214,13,F,에세이,9788970872209 ,5
877,42,F,역사,9788937424564 ,4
809,42,M,에세이,9788960905993 ,4
124,17,F,소설,9788973372041 ,4
535,39,M,문학,9788932308890 ,2
738,45,M,시,9788932308890 ,1
152,10,F,만화,9788939203471 ,2
900,43,F,고전,9788932308890 ,2
263,21,M,시,9788932042787 ,5
409,22,F,문학,9788983470041 ,4
926,49,F,에세이,9788939203471 ,2
58,17,M,문학,9788983751805 ,5
133,17,F,시,9788912090029 ,2
364,20,F,소설,9788937403170 ,1
89,18,M,에세이,9788987175102 ,4
769,42,M,문학,9788937460043 ,2
808,46,M,에세이,9788973370474 ,1
341,24,M,여행,9788986361483 ,4
893,42,F,문학,9788987871288 ,4
198,15,F,요리/살림,9788995132043 ,5
701,38,F,여행,9788957972502 ,5
758,44,M,역사,9791193401002 ,5
293,25,M,문학,9788978890519 ,4
281,22,M,역사,9788985577922 ,2
607,38,F,소설,9788988047026 ,5
715,34,F,과학,9788974430054 ,2
828,46,M,과학,9788937460043 ,2
726,45,M,소설,9788985846554 ,1
500,39,M,시,9788937403170 ,1
366,26,F,소설,9788982812057 ,2
833,46,M,과학,9788931003819 ,5
98,18,M,여행,9788970123691 ,2
108,12,M,과학,9788932900995 ,1
589,30,M,과학,9788939203471 ,1
479,25,F,과학,9788978890533 ,4
869,47,F,만화,9791133487547 ,4
