title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType 
교육심리학 (신명희 외) - 4판,신명희 (지은이),8416,국내도서>대학교재/전문서적>사범계열>교육사회/심리학,9788999716362,,,3383,BOOK
고래별 1 - 경성의 인어공주,나윤희 (지은이),7443,국내도서>만화>인터넷 연재 만화,9788925590059,"1926년 일본 지배하의 조선, 군산의 친일파 대지주 집에서 몸종으로 일하던 17세 소녀 수아는 어느 날 큰 상처를 입은 채 해변에 쓰러져 있는 독립 운동가 의현을 발견한다. 처음엔 목숨을 살려야 한다는 마음으로 다가가지만, 점차 자신과는 다른 모습의 의현에게서 전에 없던 감정을 느낀다.",,5439,BOOK
어떤 계모님의 메르헨 1 (설정집 + 퍼즐 + 엽서8종 + 초판한정 엽서 + 세트 박스 포함 한정판),"ORKA (지은이), 냥이와향신료 (원작)",3743,국내도서>만화>순정만화>틴에이지 순정,9791129361417,"세상 사람들의 손가락질을 견뎌내며 슈리는 피 한 방울 섞이지 않은 동생뻘 자식들을 키워냈다. 마침내 첫째 아들 제레미의 결혼식 날, 모든 고생이 결실을 보는 날이라 생각했으나 결혼식에 오지 말라는 통보를 듣고 말았다. 상심한 그녀는 성을 떠나는 와중 사고를 당해 목숨을 잃는데….",,703,BOOK
더 셜리 클럽,박서련 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788937473296,2015년 「실천문학」으로 데뷔하여 장편소설 &lt;체공녀 강주룡&gt;으로 제23회 한겨레문학상을 수상한 신예 작가 박서련의 신작 &lt;더 셜리 클럽&gt;이 민음사 '오늘의 젊은 작가' 시리즈 29번으로 출간되었다.,,3750,BOOK
좀비고등학교 코믹스 20,"유대영 (지은이), 라임스튜디오 (그림)",139408,국내도서>어린이>게임 만화/캐릭터도감,9791190980098,"좀비의 공격으로 잠시 정신을 잃었던 동진은 유리가 사라진 것을 알고 좌절한다. 하지만 이내 마음을 다잡고 준호, 선지와 함께 비밀 통로를 찾아 나선다. 용규, 준범, 예슬은 경비 삼대장에게 쫓겨 결국 옥상까지 내몰리게 되는데….",,2095,BOOK
하버드 상위 1퍼센트의 비밀 (리커버 에디션) - 신호를 차단하고 깊이 몰입하라,정주영 (지은이),70216,국내도서>자기계발>성공>성공학,9788947544085,"세상의 많은 블랙 다이아몬드들이 새로운 성공을 밝히는 이야기들로 가득하다. 독자들은 사회가 평가한 성적 그대로를 자신의 한계로 생각해왔던 것을 버리고, 신호를 차단할 수 있는 용기와 자신의 분야에 깊어질 수 있는 힘을 가질 수 있다.",,12864,BOOK
해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩) - 최신 토익 리딩 실전 기출 유형ㅣ무료 Part5&6 해설 PDFㅣ온라인 실전 모의고사 제공,해커스어학연구소 (지은이),49854,국내도서>외국어>토익>Reading,9788965422631,"토익 최신 출제경향을 분석 반영한 전면개정판. 실전모의고사 10회분으로 토익 실전에 완벽하게 대비할 수 있으며, 실제 시험과 동일한 형태와 구성의 모의고사로 최종 점검할 수 있다. 또한 토익 단기 고득점을 위한 리딩 핵심 대비 전략도 수록되어 있다.",,28600,BOOK
기분이 태도가 되지 않게 - 기분 따라 행동하다 손해 보는 당신을 위한 심리 수업,"레몬심리 (지은이), 박영란 (옮긴이)",5247,국내도서>자기계발>인간관계>교양심리학,9788901243658,"기분을 잘 다스리지 못해 기어이 못난 태도를 보여주고 마는 사람들을 위해 쓰였다. 기분에 조종당하고 감정에 휘둘리는 이들이 꼭 알아야 하는 심리에 대해 주로 이야기한다. 우리는 왜 그리 감정에 흔들리는지, 어떻게 해야 감정이 나에게 미치는 영향을 줄일 수 있는지 명쾌한 처방을 받을 수 있다.",,14255,BOOK
지박소년 하나코 군 11,아이다이로 (지은이),4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,9791130799742,"마침내 정체를 드러낸 유기 아마네,「하나코 군」. 하나코의 목적은 수명이 얼마 남지 않은 네네를 거짓 세계 속에 가두어 그녀의 죽음을 막는 것이었다. 그것을 알면서도 원래 세계로 돌아가고 싶은 네네는 7대 불가사의 4번, 시지마 양에게 협력을 요청하는데…!",,2964,BOOK
흔한남매 5,"흔한남매 (지은이), 백난도 (글), 유난희 (그림), 흔한컴퍼니 (감수)",49995,국내도서>어린이>TV/만화/영화>만화 일반,9791164135592,‘흔한남매’ 유튜브 영상의 스토리를 앙증맞고 유머러스한 만화로 풀어 낸 코믹북이다. 하루도 조용할 날이 없는 으뜸이와 에이미의 일상 스토리는 진짜 웃음이 필요한 어린이들에게 순수한 웃음과 유쾌한 우애를 선사할 것이다.,,17180,BOOK
"재무제표 모르면 주식투자 절대로 하지마라 - 스타강사 사경인 회계사의, 최신 개정판",사경인 (지은이),174,국내도서>경제경영>재테크/투자>주식/펀드,9791190242271,"2016년 첫 출간 이후, 독자들에게 큰 사랑을 받으며 10쇄를 돌파한 『재무제표 모르면 주식투자 절대로 하지마라』가 ‘최신 개정판’으로 돌아왔다. 개정판에는 각종 사례들을 현재의 시장 분석에 활용할 수 있는 최신 자료로 업데이트하였으며, 달라진 법 규정이나 제도 등을 반영하였다.",,17714,BOOK
아비투스 - 인간의 품격을 결정하는 7가지 자본,"도리스 메르틴 (지은이), 배명자 (옮긴이)",51378,국내도서>인문학>교양 인문학,9791130630762,"인간의 품격을 결정하는 7가지 자본으로 ‘원하는 모습의 나’로 사는 방법을 알려주는 실용 인문서. 독일 최고의 컨설턴트인 저자는 20년 동안 다양한 계층의 수많은 사람을 만나며, 부, 성공, 건강, 인맥, 지식 등 원하는 것을 모두 이루며 사는 엘리트들의 핵심 비밀을 알게 됐다.",,7377,BOOK
"정의란 무엇인가 - 한국 200만 부 돌파, 37개국에서 출간된 세계적 베스트셀러","마이클 샌델 (지은이), 김명철 (옮긴이), 김선욱 (감수)",51449,국내도서>인문학>서양철학>윤리학/도덕철학,9788937834790,"구제 금융, 대리 출산, 동성 결혼, 과거사 공개 사과 등 현대 사회에서 우리가 흔히 부딪히는 문제를 통해 ‘무엇이 정의로운가’에 대한 해답을 탐구했다. 이 책은 탁월한 정치 철학자들이 남긴 시대를 초월한 철학적인 질문을 알기 쉽게 소개한다.",,60030,BOOK
방구석 미술관 - 가볍고 편하게 시작하는 유쾌한 교양 미술,조원재 (지은이),50978,국내도서>예술/대중문화>미술>미술 이야기,9788968331862,"예술 분야의 베스트셀러로 꾸준히 사랑받아 온 &lt;방구석 미술관&gt;이 2년 만에 10만 부 판매 기록을 돌파했다. 이를 기념하기 위해 특별판으로 출간한 이번 책은 ‘프라이빗 미술관 에디션’으로, 조원재 작가의 메시지와 친필 사인도 함께 수록했다.",,42012,BOOK
보통의 언어들 - 나를 숨 쉬게 하는,김이나 (지은이),52905,국내도서>에세이>명사에세이>방송연예인에세이,9791190786355,대한민국 대표 작사가 김이나가 일상의 언어들에서 포착한 마음의 풍경. 김이나 작가가 그간 대중과 긴밀히 소통해온 경험을 살려 우리가 삶에서 맞부딪히는 복잡한 감정과 관계의 고민에 대한 해법을 일상의 단어 속에서 탐색한다.,,13262,BOOK
"트바로티, 김호중","김호중 (지은이), 스토리베리 (구성)",52905,국내도서>에세이>명사에세이>방송연예인에세이,9791197023095,[미스터 트롯]에서 '태클을 걸지 마'로 올 하트를 받으며 화제의 중심에 올랐고 '고맙소'로 시청자들의 눈물을 뽑아냈던 김호중의 드라마틱한 라이프스토리를 담은 책이다. '트바로티'로 새롭게 태어나기까지의 파란만장한 삶의 노래가 들어가 있다.,,3335,BOOK
해보지 않으면 알 수 없어서 - 삶의 지도를 확장하는 배움의 기록,이길보라 (지은이),51371,국내도서>에세이>한국에세이,9788954673617,독립 다큐멘터리영화 감독이자 ‘로드스쿨러road schooler’ 이길보라가 네덜란드 암스테르담 유학생활을 통해 새롭게 얻은 배움과 고민을 그만의 시선과 사유로 담아낸 산문이다.,,2276,BOOK
일반물리학 제2권 - 개정10판,"데이비드 할리데이, Robert Resnick, Jearl Walker (지은이), 고려대.서강대.연세대.이화여대.충남대.한양대 (옮긴이)",8344,국내도서>대학교재/전문서적>자연과학계열>물리학,9788971292709,,,3461,BOOK
라스트 캠페인 - 미국을 완전히 바꿀 뻔한 82일간의 대통령 선거운동,"서스턴 클라크 (지은이), 박상현 (옮긴이)",65238,국내도서>사회과학>사회운동>사회운동가/혁명가,9791187056355,"미국 리버럴의 영원한 아이콘이자, 흑인 폭동이 벌어질 때마다 소환되는 정치인인 로버트 케네디의 1968년 대선 출마에서 암살까지 82일간의 극적인 여정을 담은 책이다.",,516,BOOK
만남은 지겹고 이별은 지쳤다 - 색과 체 산문집,색과 체 (지은이),51371,국내도서>에세이>한국에세이,9791197080890,색과 체 산문집. 사랑은 실패하고 인연은 떠나가고 관계는 늘 힘들기만 하고 사람을 만나는 것 자체에 회의감을 느끼다 보면 어느 순간 이 모든 것들이 나 자신의 탓이라고 느껴지게 될 수도 있다. &lt;만남은 지겹고 이별은 지쳤다&gt;는 그에 대한 현명한 방법을 제시하기 위해 쓰였다.,,3911,BOOK
푸른 사자 와니니,"이현 (지은이), 오윤화 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9788936442804,"창비아동문고 시리즈 280권. &lt;짜장면 불어요!&gt;, &lt;로봇의 별&gt;의 작가 이현의 장편동화. 쓸모없다는 이유로 무리에서 쫓겨난 사자 와니니가 초원을 떠돌며 겪는 일들을 그린 동화로, 아프리카의 광활한 초원에서 펼쳐지는 모험을 사실적이고 감동적으로 담아냈다.",,54521,BOOK
리더라면 정조처럼 - 정조대왕의 숨겨진 리더십 코드 5049,김준혁 (지은이),118,국내도서>역사>조선사>조선후기(영조~순종),9791188522743,"결코 순탄하지 않았던 정조의 재위 시절, 그럼에도 정조는 숱한 난관을 이겨내고 우리나라 역사상 최고의 개혁군주로 평가받는다. 정조의 리더십은 무엇이 특별한 걸까. 난관을 헤쳐 나가는 정조의 리더십을 49가지 정책과 실천 사례를 통해 재밌게 풀어나간다.",,4338,BOOK
타키니아의 작은 말들 - 뒤라스가 펼쳐 보이는 프랑스판 ‘부부의 세계’,"마르그리트 뒤라스 (지은이), 장소미 (옮긴이)",50921,국내도서>소설/시/희곡>프랑스소설,9791196554835,"일상에서 탈출하기 위해 찾은 휴가지, 수영하고 식사하며 잡담을 나누는 것 외에 ‘아무런 할 일이 없고 책들도 손에서 녹아내리는’ 뜨거운 이곳에서 또다시 반복되는 일상. 이곳에서 휴가 중인 사라 부부와 친구들의 권태로운 일상에 희미한 균열이 될 수도 있을 사건이 동시에 발생한다.",,2860,BOOK
"총 균 쇠 (무선 제작) - 무기.병균.금속은 인류의 운명을 어떻게 바꿨는가, 개정증보판","재레드 다이아몬드 (지은이), 김진준 (옮긴이)",51378,국내도서>인문학>교양 인문학,9788970127248,"왜 어떤 민족들은 다른 민족들의 정복과 지배의 대상으로 전락하고 말았는가? 왜 원주민들은 유라시아인들에 의해 도태되고 말았는가? 왜 각 대륙들마다 문명의 발달 속도에 차이가 생겨났는가? 인간 사회의 다양한 문명은 어디에서 비롯되었는가? 1998년 퓰리처 상을 수상한 <총, 균, 쇠>는 이런 의문을 명쾌하게 분석한 명저이다.",,64490,BOOK
"전설로 떠나는 월가의 영웅 - 13년간 주식으로 단 한 해도 손실을 본 적이 없는 피터린치 투자, 2017 최신개정판","피터 린치, 존 로스차일드 (지은이), 이건 (옮긴이)",174,국내도서>경제경영>재테크/투자>주식/펀드,9788957821176,월가의 전설적인 인물 피터 린치가 개인투자자들을 위해 1989년에 출간했던 《월가의 영웅》최신 개정판. 월가에서 투자 귀재로 승승장구하던 그가 돌연 은퇴한 후 저술한 책으로 자서전 형식을 띠면서 주식에 관한 기본 정보를 담은 투자지침서이기도 하다.,,14141,BOOK
"딸은 엄마의 감정을 먹고 자란다 - 세상의 모든 딸, 엄마, 여자를 위한 자기회복 심리학",박우란 (지은이),51514,국내도서>인문학>심리학/정신분석학>교양 심리학,9791196997564,"심리 분석 전문가가 왜 유독 엄마와 딸은 애증 관계로 얽히는지, 어떻게 감정 대물림이 일어나는지, 그리고 이처럼 대를 이어 쌓이는 감정의 ‘독’으로부터 내 딸을 보호하려면 어떻게 해야 하는지, 다양한 심리학 연구와 상담 사례를 들어 차근차근 들려준다.",,2177,BOOK
"2020 에듀윌 한국사 능력 검정시험 2주끝장 심화(1, 2, 3급) - 新급수체계 반영 / 총정리 특별부록 / 온라인강의 무료제공",에듀윌 한국사교육연구소 (지은이),166525,"국내도서>수험서/자격증>한국사능력검정시험>심화(1,2,3급)",9791136004482,한국사 스타강사 은동진 선생님과 함께 하는 한능검 2주끝장 총정리 14강을 무료 제공한다. 2주끝장을 토대로 시험에 자주 출제되는 알짜 개념만을 모아 총 14강으로 압축하였다.,,7182,BOOK
철학의 숲 - 동화와 신화 속에 숨겨진 26가지 생각 씨앗을 찾아서,"브렌던 오도너휴 (지은이), 허성심 (옮긴이)",1139,국내도서>청소년>청소년 철학,9791189584795,십여 년간 초중학교와 대학교에서 수많은 학생을 가르친 철학 교육자인 저자는 영어와 수학 공부 이전에 ‘철학’이 먼저라고 거듭 강조한다. 실제로 여러 유럽 국가는 철학을 주요 과목으로 지정한다. 철학은 질문을 던져 ‘생각의 폭’을 넓혀주는 유일한 과목이기 때문이다.,,14690,BOOK
"비즈니스 아이디어의 탄생 - 혁신적 아이디어 설계와 테스트, 팀 디자인, 마인드셋까지 44가지 아이디어 실험법","데이비드 블랜드, 알렉산더 오스터왈더 (지은이), 유정식 (옮긴이)",2173,국내도서>경제경영>기업 경영>경영전략/혁신,9791162541623,"오직 증거에 기반해 아이디어가 철저히 검증되도록 돕는, 비즈니스 현장에서 폭넓게 쓰이는 44가지 테스트 방법이 수록되어 있다. 시장에 전혀 먹히지 않을 아이디어에 시간과 에너지, 돈을 낭비하고 싶지 않다면 당장 이 책을 읽고 당신의 아이디어를 테스트하라.",,1409,BOOK
성숙한 어른이 갖춰야 할 좋은 심리 습관,"류쉬안 (지은이), 원녕경 (옮긴이)",70216,국내도서>자기계발>성공>성공학,9791190456098,"생각을 바꾸고 세상까지 바꾸는 마법이 있다. 바로 심리학이다. 이 심리학이라는 마법을 잘 활용하면 최소한의 힘으로 지금보다 훨씬 더 나은 내가 될 수 있다. 지금부터 내 안의 감정을 다스리는 33가지 심리 습관으로 조급함은 내려놓고, 마음을 곱게 빗질하자.",,2894,BOOK
"엄마, 주식 사주세요 (리커버 에디션) - 존리의 미래를 위한 투자 원칙",존 리 (지은이),174,국내도서>경제경영>재테크/투자>주식/펀드,9788947545938,주식투자 열풍의 주역 존리 대표의 책이 5년 만에 리커버 에디션으로 돌아왔다. 그는 지난 5년 동안 전국을 다니며 모든 국민의 금융문맹 탈출을 위한 강연을 펼쳐왔다. 이 책에서 그는 자녀를 부자로 만들고 부모 자신들도 풍요로운 노후를 보내기 위해 실천해야 할 구체적인 방법들을 제시한다.,,7074,BOOK
투자의 태도 - 돈을 잃지 않고 투자에 성공하는 기본 노하우,곽상준 (지은이),174,국내도서>경제경영>재테크/투자>주식/펀드,9791189352301,"대한민국 모든 투자자를 위해 어떻게 하면 자산을 지키고 키워 나가야 하는지 초보자들이 갖춰야 할 마음가짐부터, 가장 기초적인 투자의 태도를 담았다. 어떻게 하면 깨지지 않고 장기적으로 성과를 거둘 수 있는지, 그리고 가장 중요한 돈을 잃지 않고 투자에 성공할 수 있는 기본 노하우를 알려준다.",,1526,BOOK
선량한 차별주의자,김지혜 (지은이),51304,국내도서>사회과학>사회학>사회학 일반,9788936477196,평범한 우리 모두가 ‘선량한 차별주의자’일 수 있다고 말하는 도발적인 책이다. 현장과 밀착한 인권·혐오문제 연구를 진행해온 연구자답게 이번 책에서 쉽고 재미있는 대중적 글쓰기를 선보인다.,,45570,BOOK
노화의 종말 - 하버드 의대 수명 혁명 프로젝트,"데이비드 A. 싱클레어, 매슈 D. 러플랜트 (지은이), 이한음 (옮긴이)",51378,국내도서>인문학>교양 인문학,9788960518025,"장수 유전자와 항노화제, 장수 약물에서부터 노화 예방 백신과 세포 재프로그래밍, 생체표지추적, 맞춤 장기 생산 등 최신 의료 기법 등 라이프스타일 개선법까지 일상 생활습관과 최첨단 과학 의료 기술을 망라하는 놀랍고 획기적인 장수의 비법들을 공개한다.",,17041,BOOK
세상을 바꾸는 글쓰기 - 전면개정판,부산외국어대학교 만오교양대학 교재편찬회 (지은이),51538,국내도서>인문학>책읽기/글쓰기>글쓰기,9788983124456,그간 수업 현장에서 교재를 사용하면서 나타난 문제점들을 보완한 전면 개정판이다. 분량을 대폭 줄이고 읽기자료를 취지에 좀 더 부합하는 것들로 바꾸려고 노력했다. 또한 학생들이 글쓰기에 좀 더 친근하게 다가갈 수 있도록 그림과 사진자료를 적극 활용하였다.,,1050,BOOK
브람스를 좋아하세요...,"프랑수아즈 사강 (지은이), 김남주 (옮긴이)",50921,국내도서>소설/시/희곡>프랑스소설,9788937461798,"&lt;슬픔이여 안녕&gt;의 작가 프랑수아즈 사강의 장편소설. 기쁨과 슬픔, 행복과 불행이 교묘하게 뒤섞여 있는 일상을 배경으로 사랑의 덧없음을 이야기한다. 전혀 다른 두 사랑 앞에서 방황하는 폴을 중심으로 로제와 시몽의 심리를 섬세하게 묘사하고 있다.",,32586,BOOK
내 인생의 첫 주식 공부 - 주식투자 왕초보가 꼭 알고 싶은 것들,백영 (지은이),174,국내도서>경제경영>재테크/투자>주식/펀드,9791160022902,"주린이인 당신이 주식문맹을 벗어나고 투자의 바른 길을 가도록 돕는 주식 교과서이다. 저자는 일반인을 위한 투자교육에 열심히 참여한 경험을 살려 초보자의 눈높이에 맞는 주식투자 입문서를 만들었다. 자기의 현재 상황과 수준에 맞지 않는 주식 유튜브나 주식 카페 등에 가입해서 단타 추종자가 되지 말고, 이 책을 줄 그어가며 열공해 온전히 자기 지식으로 만들어보자.",,2449,BOOK
영어책 1천 권의 힘 - 영어 실력부터 공부 자신감까지 한 번에 끌어올리는,강은미 (지은이),3390,국내도서>좋은부모>교육/학습>언어/외국어 교육,9791196997588,"왜 초등 영어 공부는 무조건 영어책 읽기로 해야 하는지 그 이유를 설득력 있게 설명하고, 실제로 아이가 1년에 1천 권씩 영어책을 읽어내도록 하기 위해서 엄마가 알고 준비해야 하는 사항들이 무엇인지 꼼꼼하게 살핀다.",,1016,BOOK
부의 추월차선 - 부자들이 말해 주지 않는 진정한 부를 얻는 방법,"엠제이 드마코 (지은이), 신소영 (옮긴이)",2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9788994702346,"30대 억만장자가 알려 주는 가장 빠른 부자의 길. 이 책은 지금까지의 ‘부자 되기’ 책들이 말하는 것과는 완전히 다른 공식을 제시하고 있다. 저자는 조금이라도 젊을 때, 인생을 즐길 수 있을 때 부자가 되어야 한다고 주장한다.",,25499,BOOK
나만의 콘텐츠 만드는 법 - 읽고 보고 듣는 사람에서 만드는 사람으로,황효진 (지은이),51381,국내도서>인문학>인문 에세이,9791189683665,"땅콩문고 시리즈. ‘콘텐츠’와 ‘기획’이 무엇인지 우리가 쉽게 이해하도록 설명하고, 기획의 과정과 콘텐츠 만드는 법을 친절하게 안내하고, 저자가 겪은 시행착오까지 솔직하게 담아낸 책이다.",,2043,BOOK
프리즘,손원평 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791191071030,"타인의 몰이해와 공감하지 못하는 현실을 매력적이고 특유의 감각적인 문체로 그려내는 작가 손원평. 이번 신작 장편소설 &lt;프리즘&gt;은 네 남녀의 사랑에 대해, 만남과 이별의 과정에서의 여러 갈래로 흩어지는 ‘마음’을 다양한 빛깔로 비추어가는 이야기이다.",,5322,BOOK
명품 JAVA Programming - 개정4판,"황기태, 김효수 (지은이)",6355,국내도서>컴퓨터/모바일>웹디자인/홈페이지>HTML/JavaScript,9788970509471,"&lt;명품 JAVA Programming&gt;의 개정4판. 자바 프로그래밍 개념과 방법을 충실히 정리하고 적절한 예제를 수록하였다. 많은 그림과 삽화로 개념을 쉽게 이해하도록 하였고, 각 절마다 Check Time 문제를 두어 배운 내용을 확인할 수 있도록 하였다.",,5577,BOOK
안기고 싶은 남자 1위에게 협박당하고 있습니다 7 - 뉴 루비코믹스 2500,사쿠라비 하시고 (지은이),6130,국내도서>만화>순정만화>그 남자들의 사랑,9788927084747,"2인극『피의 혼례』의 연습이 순조롭게 진행되고 있는 와중, 어딘가 상태가 이상한 아즈마야. 섹스 직전에 그만둬버리는 아즈마야를 상대로 타카토는 마침내 기다리다 지쳐버리고?! 한편, 우사카는 대학시절 선배 아리스와 재회한다. 묻어두었던 과거의 괴로운 기억이 다시금 되살아나는데...",,1613,BOOK
"해커스 토익 LC 리스닝 LISTENING - 본 교재 무료 동영상강의 제공 | 시험장에도 들고 가는 토익 RC 필수 어휘(별책) & 단어암기 MP3 제공 | 실전모의고사 4회분 제공 | 토익 최신기출경향 반영, 최신개정판",David Cho (지은이),49855,국내도서>외국어>토익>Listening,9788965423355,"파트별 최신 출제 경향과 문제 풀이 방법을 확인할 수 있는 구성을 매 영역마다 제공하고, 자주 틀리는 오답패턴을 수록하였다. 시각 자료, 의도 파악 문제 등 토익 최신 출제 경향을 완벽하게 반영하고, 핵심 대비 전략과 출제 가능성이 높은 유형의 문제들을 제시한다.",,16343,BOOK
New Everyday English Book 4,English Textbook Committee (지은이),8546,국내도서>대학교재/전문서적>어문학계열>영어영문학>기초영어,9788976681904,,,1126,BOOK
쉽게 풀어쓴 C언어 Express - 개정3판,천인국 (지은이),8483,국내도서>대학교재/전문서적>공학계열>컴퓨터공학>자료구조,9788970509570,"쉽게 풀어쓴 C언어 Express의 개정판. 각 장의 중간 또는 각 장의 끝에 2~3개의 심도 있는 실습 문제를 추가하였으며, 실습 문제는 다양한 분야에서 흥미를 가질 수 있는 문제들을 엄선하였다.",,4161,BOOK
열혈강호 81,"전극진 (지은이), 양재현 (그림)",2558,국내도서>만화>소년만화>무협,9791136244260,,,2318,BOOK
짧게 잘 쓰는 법 - 짧은 문장으로 익히는 글쓰기의 기본,"벌린 클링켄보그 (지은이), 박민 (옮긴이)",51538,국내도서>인문학>책읽기/글쓰기>글쓰기,9791190277624,우리가 글을 더 잘 쓰고 싶을 때나 글쓰기에 자신감을 잃었을 때 어떻게 해야 하는지를 명확하게 알려주는 책이다.,,3647,BOOK
사랑 광기 그리고 죽음의 이야기,"오라시오 키로가 (지은이), 엄지영 (옮긴이)",50920,국내도서>소설/시/희곡>스페인/중남미소설,9788954674010,"근대 단편소설의 거장이자 라틴아메리카 환상문학의 선구자로 손꼽히는 오라시오 키로가의 대표작. 1917년 출간된 이 소설집은 ‘사랑’ ‘광기’ ‘죽음’이라는 세 가지 주제를 통해 삶의 불분명한 표면 아래 숨어 있는 진실, 재현 불가능한 미지의 세계에 대한 공포를 드러내 보인다.",,1446,BOOK
언어의 뇌과학 - 이중언어자의 뇌로 보는 언어의 비밀,"알베르트 코스타 (지은이), 김유경 (옮긴이)",51194,국내도서>과학>뇌과학>뇌과학 일반,9791190994156,"언어 사용과정에서 주의력과 학습능력, 감정, 의사결정 등과 같은 인지 영역과 어떻게 상호 작용하는지를 최신 연구 사례를 통해 밝히고 있다.",,2501,BOOK
C언어로 쉽게 풀어쓴 자료구조 - 개정 3판,"천인국, 공용해, 하상호 (지은이)",8485,국내도서>대학교재/전문서적>공학계열>컴퓨터공학>데이터베이스 개론,9788970509716,입문자들이 자료구조의 개념을 좀 더 쉽게 이해할 수 있도록 원저의 순서를 변경하였다. 기초적인 자료구조라 할 수 있는 스택과 큐를 앞부분에 배치하였다. 입문자들은 스택과 큐를 통하여 자료구조가 무엇인지를 이해한 후에 좀 더 복잡한 자료구조인 연결리스트나 트리 등으로 나갈 수 있다.,,9064,BOOK
피프티 피플 - 2017년 제50회 한국일보문학상 수상작,정세랑 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936434243,"정세랑 장편소설. 2016년 1월~5월 창비 블로그 연재 당시 50명의 주인공으로 화제를 모았던 작품으로, 수도권의 한 대학병원을 중심으로 느슨하게, 또는 단단하게 연결된 병원 안팎 사람들의 이야기가 흥미진진하면서도 감동적으로 펼쳐진다.",,15692,BOOK
코로나 이후의 세계 - 블룸버그 선정 세계 1위 미래학자 제이슨 솅커의 미래예측,"제이슨 솅커 (지은이), 박성현 (옮긴이)",3060,국내도서>경제경영>경제학/경제일반>경제사/경제전망>세계 경제사/경제전망,9791158740757,"유례없는 충격을 입은 세계의 경제, 사회, 기업계에 밀어닥칠 장기적인 중요한 변화와 과제는 무엇이고, 기회는 어디에 있을지를 날카로운 통찰력으로 제시한다. 각 분야에 있어 대전환의 핵심을 짚어 누구나 낯설고 혼란스러운 미래 변화의 흐름을 손쉽게 파악할 수 있을 것이다.",,6237,BOOK
괜찮지 않은데 괜찮은 척했다,글배우 (지은이),51371,국내도서>에세이>한국에세이,9791196797744,베스트셀러 &lt;지쳤거나 좋아하는 게 없거나&gt;의 작가가 전하는 괜찮지 않은데 괜찮은 척했던 우리의 이야기. 이 책의 이야기들은 남들은 모르게 혼자 힘들어했던 괜찮지 않았던 당신의 마음을 알아주어 불안한 마음을 편안하게 바뀌게 도와준다.,,4846,BOOK
체리새우 : 비밀글입니다 - 제9회 문학동네청소년문학상 대상 수상작,황영미 (지은이),50759,국내도서>청소년>청소년 문학>청소년 소설,9788954654753,"제9회 문학동네청소년문학상 대상 수상작. 관계의 굴레와 스트레스에서 벗어나 스스로를 있는 그대로 사랑하기까지 다현이의 여정이 담겼다. 교실에서 펼쳐지는 복잡하고 미묘한 관계의 풍경, 그러한 관계를 겪어 내는 중2 화자의 목소리가 너무도 생생하다.",,52891,BOOK
특수아동교육 - 3판,"이소현, 박은혜 (지은이)",8437,국내도서>대학교재/전문서적>사범계열>특수교육학,9788963306094,"3판에서는 최신의 특수교육 이론과 현장 적용의 실제를 제공하고자 노력하였다. 따라서 최근에 이루어지고 있는 법률 또는 교육과정 등의 다양한 변화, 장애 개념 또는 교수방법에서의 다양한 이론적 정립과 정교화, 특수교육과 일반교육에서 진행되고 있는 통합교육을 위한 다양한 실제적 노력 등을 반영하였다.",,6744,BOOK
"백만장자 시크릿 - 부를 끌어당기는 17가지 매뉴얼, 개정판","하브 에커 (지은이), 나선숙 (옮긴이)",2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9788925536927,"《백만장자 시크릿》은 2008년 처음 번역 출간된 이후, 독자들 사이에서 강력한 영향력을 끼쳐왔다. 생각과 행동의 변화를 불러일으켜 경제적 자유를 맞이할 수 있도록 구체적이고도 효과적인 방법이 담겨 있기 때문이다.",,18501,BOOK
그 환자,"재스퍼 드윗 (지은이), 서은원 (옮긴이)",107413,국내도서>소설/시/희곡>호러.공포소설>외국 호러.공포소설,9791196756949,"엘리트 정신과 의사, 파커는 여러 모로 열악한 환경의 주립 정신병원에서 자신의 운명을 바꾼 한 환자를 만난다. 여섯 살 때 병원에 보내져 30년 넘게 수용되어 있는 진단 불명의 남성. 젊고 자신감 넘치는 파커에게 ‘그 환자’의 존재는 호기심을 넘어 집착이 되어 가는데….",,4454,BOOK
이기적 유전자 - 40주년 기념판,"리처드 도킨스 (지은이), 홍영남, 이상임 (옮긴이)",51205,국내도서>과학>생명과학>생명과학,9788932473901,"과학을 넘어선 우리 시대의 고전, 『이기적 유전자』 40주년 기념판. 진화론의 새로운 패러다임을 제시한 이 책은 다윈의 ‘적자생존과 자연선택’이라는 개념을 유전자 단위로 끌어내려 진화를 설명한다.",,104524,BOOK
