title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType 
"파리에서 도시락을 파는 여자 - 최정상으로 가는 7가지 부의 시크릿, 개정판",켈리 최 (지은이),70216,국내도서>자기계발>성공>성공학,9791130638287,"사업에 실패하고 ‘루저 마인드’에 빠져 있던 이가 삶을 통해 구현해낸 놀라운 끌어당김의 법칙. 2017년 출간 이후, 수많은 독자로부터 꾸준히 사랑받아온 자기계발 스테디셀러 『파리에서 도시락을 파는 여자』가 개정판으로 새롭게 출간됐다.",,5618,BOOK
귀멸의 칼날 7,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134841386,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,6680,BOOK
작은 별이지만 빛나고 있어,소윤 (지은이),51371,국내도서>에세이>한국에세이,9791197037153,"고단한 일상에서 가끔 우리는 각자의 빛을 잊고 살 때가 있다. 빛나야 하는 이유도 점점 내가 아닌 타인, 혹은 다른 이유가 되어버리는 세상. 세상이 제멋대로 정의한 거대한 별만 바라보느라, 내 안의 빛을 보고 있지 못한 우리에게 건네는 작가의 위로.",,3169,BOOK
욕구들 - 여성은 왜 원하는가,"캐럴라인 냅 (지은이), 정지인 (옮긴이)",51373,국내도서>에세이>외국에세이,9791164051069,"『명랑한 은둔자』 『드링킹, 그 치명적 유혹』 『남자보다 개가 더 좋아』 등의 저자이자 우리 시대 여성의 내면을 치열하고도 아름답게 묘사한 작가 캐럴라인 냅의 생애 마지막 에세이 『욕구들: 여성은 왜 원하는가』가 영어권 지역에서 첫 출간된 지 20여 년 만에 한국어로 새롭게 번역 출간되었다.",,4717,BOOK
내 마음의 위험한 녀석 4 - S코믹스,"사쿠라이 노리오 (지은이), 조원로 (옮긴이)",2554,국내도서>만화>소년만화>학원물,9791166118814,"학교 계급의 정점을 찍는 미소녀 야마다 안나와 중증의 중2병 아싸 이치카와 쿄타로. 드디어 연락처를 주고받은 두 사람에게 찾아온 겨울 방학. 무대는 학교 밖으로. 작은 스마트폰이 이어주는 가까운 듯하지만 먼, 먼 듯하지만 가까운, 두 사람의 거리.",,4648,BOOK
"강을 건너는 아이 - 2022 경남독서한마당 선정도서, 2021 월간 책씨앗 선정도서, 2021 고래가숨쉬는도서관 신학기 추천도서, 2021 읽어주기좋은책 선정도서","심진규 (지은이), 장선환 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9791165730840,"바람 어린이책 12권. 신분의 제약이 엄격했던 조선 시대, 천한 백정의 아들로 태어난 장쇠가 스스로의 능력으로 왕의 호위무사에 오르기까지의 일대기가 펼쳐지는 성장 소설이다. &lt;강을 건너는 아이&gt;는 천민이 어리석은 게 아니라, 어리석도록 만들어진 것임을 이야기한다.",,1643,BOOK
저는 삼풍 생존자입니다 - 비극적인 참사에서 살아남은 자의 사회적 기록,산만언니 (지은이),51381,국내도서>인문학>인문 에세이,9791156758822,"1995년 6월 29일, 삼풍백화점 붕괴 사고라는 대형 참사에서 생존한 당사자가 쓴 첫 단행본이다. 사회적 참사가 어떻게 개인에게 평생 아물지 않는 상처를 남기는지 보여주고, 더는 같은 고통을 겪는 이가 생기지 않으려면 남겨진 이들이 어떻게 이 숙제를 풀어야 하는지 이야기한다.",,1046,BOOK
수학이 막히면 깨봉 수학,조봉한 (지은이),1143,국내도서>청소년>청소년 수학/과학,9791164842940,"깨봉 수학이 알려주는 ‘이미지화해서 생각하는 법’은 수학 개념을 직관적으로 쉽게 이해하도록 돕는다. 꽉 막혀 있던 수학 개념을 시원하게 뚫어주는 이미지를 머릿속에 그리기 시작하면, 공식 대입으로 해결하지 못했던 문제도 쉽게 풀리고, 무한히 응용도 가능해진다.",,4076,BOOK
귀멸의 칼날 11,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134826468,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,7386,BOOK
던전에서 만남을 추구하면 안 되는 걸까 17 - S Novel,"오모리 후지노 (지은이), 야스다 스즈히토 (그림), 김민재 (옮긴이)",89167,국내도서>소설/시/희곡>라이트 노벨>S 노벨,9791166119651,“꿇어 엎드리렴.”  이것은 소년이 함락되고 미의 신이 개찬한 파밀리아 미스.,,2378,BOOK
고구려 7 - 동백과 한란,김진명 (지은이),51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,9791197063275,"베스트셀러 작가 김진명 필생의 역작 『고구려』의 개정판과 신작이 동시에 묶여 출간된다. 기존 출시되어있는 여섯 권의 개정판에, 소수림왕 후기를 다룬 신간 7권이 더해져 고구려 최전성기를 관통하는 왕들의 살아 숨 쉬는 일대기를 한 번에 만나볼 수 있다.",,4292,BOOK
"우리, 이토록 작은 존재들을 위하여","사샤 세이건 (지은이), 홍한별 (옮긴이)",51373,국내도서>에세이>외국에세이,9788954679923,"천문학자 칼 세이건과 영화, TV쇼 제작자이자 작가인 앤 드루얀의 딸인 사샤 세이건의 첫 책. 부모에게서 이어받은 과학적 사고의 뿌리와 극문학을 전공한 저자의 인문학적 통찰이 돋보이는 에세이다.",,3374,BOOK
드래곤 퀘스트 다이의 대모험 신장채록판 9 - 아방의 제자 9,"산조 리쿠 (지은이), 이나다 코지 (그림), 호리이 유지 (감수)",4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791136276100,남쪽 바다의 외딴 섬에서 몬스터에게 길러진 소년 다이는 '마왕을 쓰러뜨렸던 용사' 아방과 만난다. 그러나 아방 밑에서 수행을 하던 다이의 앞에 죽었다던 마왕이 나타나는데….,,735,BOOK
질서 너머 - 인생의 다음 단계로 나아가는 12가지 법칙,"조던 B. 피터슨 (지은이), 김한영 (옮긴이)",51514,국내도서>인문학>심리학/정신분석학>교양 심리학,9788901249599,'세상을 탓하기 전에 방부터 정리하라' '어깨를 펴고 똑바로 서라' 등 명징한 조언을 담은 『12가지 인생의 법칙』으로 전 세계 500만 부 판매고를 올린 전 하버드대 심리학 교수 조던 피터슨이 3년 만에 신작 『질서 너머』로 돌아왔다.,,15296,BOOK
쿠키런 서바이벌 대작전 37 : 바꿀 수 없는 과거 편 - 안전상식 학습만화,"김강현 (지은이), 김기수 (그림)",49995,국내도서>어린이>TV/만화/영화>만화 일반,9791164388097,"과거로 간 히어로맛 쿠키는 자신이 친구들의 위기 앞에 나타나지 않는 것을 확인한다. 크루아상맛 쿠키조차 원인을 알지 못한 채, 두 쿠키 앞에는 더욱 충격적인 사실이 펼쳐지는데…!",,643,BOOK
코스모스 - 보급판,"칼 세이건 (지은이), 홍승수 (옮긴이)",51310,국내도서>과학>천문학>우주과학,9788983711892,"칼 세이건의 <코스모스> 특별판이 세이건의 서거 10주기를 기념하여 출간되었다. 이 특별판은 지난 2004년 12월에 출간된 <코스모스>(양장본)의 텍스트 전문과 도판 일부를 사용하고 판형을 휴대하기 쉬운 신국판으로 바꿔 출간한 책으로, 독자들이 좀 더 쉽게 칼 세이건의 메시지를 만날 수 있도록 배려한 책이다.",,136789,BOOK
귀멸의 칼날 2,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134841331,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,6430,BOOK
달까지 가자,장류진 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936434496,&lt;일의 기쁨과 슬픔&gt; 작가 장류진의 첫 장편소설. 단순한 현실 반영이 아니라 작가적이고 개성적인 현실의 구축을 꿈꾼 '하이퍼 리얼리즘'이라 평가받는 장류진의 현실감 넘치는 배경 설정과 대사가 한층 더 구체적이고 섬세해졌다.,,7167,BOOK
2021 수제비 정보처리기사 필기 (1권+2권 합본세트) 2020년 기출 문제 수록 - NCS 기반으로 재구성한 합격비법서,NCS 정보처리기술사 연구회 (지은이),7012,국내도서>컴퓨터/모바일>활용능력>정보처리기사,9791157675661,"IT 비전공자를 위해 만들어진 수험서다. IT 분야의 최고 전문가 집단의 오랜 연구를 통한 정보처리기사 합격까지의 최단기 솔루션을 제안한다. 중요도에 따른 별점 체크, 두음쌤을 통한 암기비법, 학습의 맥락을 알 수 있는 학습 Point, 핵심만 뽑은 지피지기 기출문제 등을 수록하였다.",,3280,BOOK
운의 알고리즘 - 잘될 운명으로 가는,정회도 (지은이),70216,국내도서>자기계발>성공>성공학,9791197410307,"구독자 수 20만 명에 달하는 '타로마스터정회도' 유튜브 채널의 운영자이자, 국내 최고의 타로마스터로 손꼽히는 정회도가 지난 15년간 15,000여 명의 사람들을 상담하며 쌓은 무의식 빅데이터를 바탕으로 잘될 운명으로 우리를 이끄는 운의 알고리즘을 총체적으로 분석한 책이다.",,3344,BOOK
체인소 맨 3,후지모토 타츠키 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134866716,"악마 포치타와 함께 빚쟁이 데빌 헌터로 고용되어 혹사당하는 극빈곤 소년 덴지. 시궁창 인생은 잔인한 배신을 계기로 급변한다. 악마가 깃든 몸으로 악마를 사냥하는 신시대 다크 히어로 액션, 개막!",,3594,BOOK
드래곤볼 슈퍼 15,"토리야마 아키라 (지은이), 토요타로 (그림)",4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791136736178,모로의 최종 진화!! 오공의 깨우침은 이를 막을 수 있을 것인가? 완성한 무의식의 극의로 모로를 몰아세우는 오공. 그러나 모로는 잘린 왼손에 저장해둔 메르스의 능력으로 무의식의 극의를 손에 넣는다. 신의 힘 앞에서 오공은 과연?!,,1140,BOOK
2021 경찰학개론 진도별 기출 모의고사 (2차 대비),김민철 (지은이),140201,국내도서>수험서/자격증>공무원 수험서>경찰공무원(승진)>경찰학개론,9791155029978,기출+예상+보충 문제를 내용별로 분류하였다. 중요 내용을 다시 정리할 수 있는 자세하고 꼼꼼히 분석해 놓은 해설을 수록하였다.,,307,BOOK
2022 선재국어 기본서 - 전4권,이선재 (지은이),34612,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>국어>7/9급 기본서 및 부교재,9791165765651,"공무원 합격의 필수 전략서로 자리매김한 《선재국어》는 이해 영역과 암기 영역을 쉽게 파악할 수 있도록 구성한 교재로, 지식형 문제와 수능형 문제를 동시에 대비할 수 있는 체계적이고도 지속적인 문제 풀이 시스템을 구축하고 독해 훈련 프로그램을 더욱 강화하여 《2022 선재국어》를 새롭게 출간하였다.",,2301,BOOK
드래곤 퀘스트 다이의 대모험 신장채록판 10 - 아방의 제자 10,"산조 리쿠 (지은이), 이나다 코지 (그림), 호리이 유지 (감수)",4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791136276117,남쪽 바다의 외딴 섬에서 몬스터에게 길러진 소년 다이는 '마왕을 쓰러뜨렸던 용사' 아방과 만난다. 그러나 아방 밑에서 수행을 하던 다이의 앞에 죽었다던 마왕이 나타나는데….,,743,BOOK
고양이 해결사 깜냥 2 - 최고의 요리에 도전하라!,"홍민정 (지은이), 김재희 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9788936447861,도도하고도 사랑스러운 깜냥 캐릭터로 일상적인 이야기를 유머러스하고 따뜻하게 풀어냈다는 평을 받으며 제24회 창비 ‘좋은 어린이책’ 원고 공모 대상을 받은 &lt;고양이 해결사 깜냥&gt;의 후속작이다.,,23281,BOOK
밤에 찾아오는 구원자,천선란 (지은이),51065,국내도서>소설/시/희곡>추리/미스터리소설>한국 추리/미스터리소설,9791191193138,"인천 구시가지에 있는 철마 재활병원. 네 번째 자살 사건이 발생한다. 경찰은 가족조차 외면하는 이들의 죽음을 단순 자살 사건으로 종결 짓지만, 형사 수빈은 사망 사건 현장에 남겨진 흔적을 수상히 여긴다. 그러던 중 중년의 여자가 이 모든 게 흡혈귀의 소행이라는  말을 남기고 사라진다.",,2936,BOOK
고수들은 알았지만 당신은 몰랐던 부동산 상승 신호 하락 신호,신현강(부룡) (지은이),175,국내도서>경제경영>재테크/투자>부동산/경매,9791190877299,,,2736,BOOK
금복이 이야기 1,공삼 (지은이),7443,국내도서>만화>인터넷 연재 만화,9791191766240,"포스타입 조회수 15만, 트위터 리트윗 7만 회 이상 이루어지며 화제가 된 웹툰 《금복이 이야기》가 단행본으로 출간되었다. 조선시대 병약하고 외로움 많은 선비 의균과 불길하다는 이유로 괴롭힘을 당하던 검은 길고양이의 케미가 각각의 에피소드와 어우러진다.",,1288,BOOK
푸른 사자 와니니,"이현 (지은이), 오윤화 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9788936442804,"창비아동문고 시리즈 280권. &lt;짜장면 불어요!&gt;, &lt;로봇의 별&gt;의 작가 이현의 장편동화. 쓸모없다는 이유로 무리에서 쫓겨난 사자 와니니가 초원을 떠돌며 겪는 일들을 그린 동화로, 아프리카의 광활한 초원에서 펼쳐지는 모험을 사실적이고 감동적으로 담아냈다.",,54521,BOOK
7년의 밤,정유정 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788956604992,"제1회 세계청소년문학상 수상작 &lt;내 인생의 스프링 캠프&gt;, 제5회 세계문학상 수상작 &lt;내 심장을 쏴라&gt; 작가 정유정의 장편소설. 수상 이후 오랜 시간 준비하여 야심 차게 내놓는 소설로, 치밀한 사전 조사와 압도적인 상상력으로 무장한 작품이다. 7년의 밤 동안 아버지와 아들에게 일어난 슬프고 신비로우며 통렬한 이야기가 펼쳐진다.",,42517,BOOK
"2021 에듀윌 한국사 능력 검정시험 기출선지 빅데이터 2주끝장 심화(1, 2, 3급) - 2주끝장 엔드노트 / 핵심이론 무료특강 특별제공",에듀윌 한국사교육연구소 (지은이),166525,"국내도서>수험서/자격증>한국사능력검정시험>심화(1,2,3급)",9791136009807,"3,500개 기출선지를 모두 분석하여 2주끝장의 72개 주제에 알맞게 분류 작업을 실시하였고, 이를 통해 각 주제에 맞춰 빈출키워드 360개, 빈출선지 1,656개를 도출하였다. 이러한 결과를 토대로 각 주제마다 &lt;3개년 빈출키워드 TOP5&gt;를 선정하여 표시하였다.",,2869,BOOK
일곱 번째 달 일곱 번째 밤 - 아시아 설화 SF,"켄 리우, 왕콴유, 홍지운, 남유하, 남세오, 후지이 다이요, 곽재식, 이영인, 윤여경, 이경희 (지은이), 박산호, 이홍이 (옮긴이)",89481,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,9791159923340,"‘신들의 고향’이라 불리는, 1만 8천여 개의 구비서사가 살아 숨 쉬는 신비의 섬 제주 그리고 중국과 일본의 설화를 경이로운 SF 세계관으로 새롭게 쓴 앤솔로지. 중국계 미국인이자 세계적인 SF 작가인 켄 리우가 칠월칠석 이야기를 현대적으로 완전히 바꾸어 쓴 이야기를 수록했다.",,1418,BOOK
귀멸의 칼날 13,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134841768,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,7235,BOOK
귀멸의 칼날 5,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134841362,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,6064,BOOK
걷는 독서,박노해 (지은이),51371,국내도서>에세이>한국에세이,9788991418318,"한 줄의 문장마다 한 권의 책이 응축된 듯한 423편의 글과 박노해 시인이 20여 년간 기록해온 세계의 숨은 빛을 담은 컬러사진이 어우러져 실렸다. 총 880쪽에 달하여 마치 경전이나 사전 같아 보이는 두께감, 한 손에 들어오는 크기와 하늘빛 천으로 감싼 만듦새는 작은 핸드백처럼 아름답다.",,12528,BOOK
체인소 맨 6,후지모토 타츠키 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134866747,"악마 포치타와 함께 빚쟁이 데빌 헌터로 고용되어 혹사당하는 극빈곤 소년 덴지. 시궁창 인생은 잔인한 배신을 계기로 급변한다. 악마가 깃든 몸으로 악마를 사냥하는 신시대 다크 히어로 액션, 개막!",,3017,BOOK
체인소 맨 4,후지모토 타츠키 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,,"악마 포치타와 함께 빚쟁이 데빌 헌터로 고용되어 혹사당하는 극빈곤 소년 덴지. 시궁창 인생은 잔인한 배신을 계기로 급변한다. 악마가 깃든 몸으로 악마를 사냥하는 신시대 다크 히어로 액션, 개막!",,3626,BOOK
코미 양은 커뮤증입니다 19 - S코믹스,"오다 토모히토 (지은이), 김현주 (옮긴이)",2554,국내도서>만화>소년만화>학원물,9791166119989,"입학한 지도 1년 반이 지나 친구들도 늘고, 보다 진하게 물들어가는 코미 양의 인간관계. 제법 쌀쌀해진 날씨가 새로운 만남과 대화로 채워진다. 코미 양의 ‘커뮤니케이션’은 마음을 조금씩 전달하면서 보다 깊고, 보다 즐겁게 퍼져간다.",,1347,BOOK
돈의 속성 (150쇄 기념 에디션) - 최상위 부자가 말하는 돈에 대한 모든 것,김승호 (지은이),2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9791188331796,"어떤 횡재나 일명 대박주식 없이 말 그대로 맨손에서 만들어낸 종잣돈으로 돈 버는 방법을 알려준다. 부모에게 받은 유산은커녕, 30대 후반까지 낡은 자동차에 그날 판매할 과일을 싣고 다니던 어느 가난한 이민 가장이 이룬 진짜 부에 대한 모든 방법이 담겼다.",,29062,BOOK
천문학자는 별을 보지 않는다 (리커버),심채경 (지은이),51371,국내도서>에세이>한국에세이,9788954677257,"'창백한 푸른 점' 속 천문학자가 일상을 살아가며, 우주를 사랑하는 법. 『네이처』가 미래의 달 과학을 이끌 과학자로 주목한 심채경의 첫 에세이로, 천문학자의 눈으로 일상과 세상, 그리고 멀고도 가까운 우주를 바라본다.",,23538,BOOK
귀멸의 칼날 3,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134841348,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,6324,BOOK
흔한남매 과학 탐험대 1 : 우주,"흔한남매 (원작), 이재국, 이현진 (글), 김덕영 (그림), 흔한컴퍼니 (감수), 정현철, 김희목, 권경아, 최진수, 박준건 (기획)",48870,국내도서>어린이>과학/수학/컴퓨터>지구와 우주,9788934989257,"과학을 처음 접하는 아이들이 과학의 주요 내용을 미리 맛볼 수 있는 초등 과학 입문서이다. 흔한남매가 최고의 과학 전문가들과 함께 우주, 지구, 우리 몸, 정글 등을 여행하며 쉽고 재미있게 과학 지식을 배운다.",,13369,BOOK
오늘은 이만 좀 쉴게요 (10만 부 기념 스페셜 에디션),"손힘찬(오가타 마리토) (지은이), 이다영 (그림)",51371,국내도서>에세이>한국에세이,9791191043181,"10만 독자에게 사랑받은 &lt;오늘은 이만 좀 쉴게요&gt;가 새롭게 탄생했다. 스튜디오오드리에서 재출간하는 &lt;오늘은 이만 좀 쉴게요&gt;는 10만 부 판매를 기념하는 스페셜 에디션으로, 구판의 내용을 수정·보완하고 형식적 완성도를 갖춰 진정한 결정판에 걸맞은 모습으로 독자를 찾아간다.",,5499,BOOK
어느 맑은 날 약속이 취소되는 기쁨에 대하여 - 내 마음대로 고립되고 연결되고 싶은 실내형  인간의 세계,하현 (지은이),51371,국내도서>에세이>한국에세이,9791190931519,‘내가 나여서’ 기쁜 순간들은 아직 다 발견되지 않았다.《달의 조각》의 하현 작가가 안내하는 실내형 인간의 기쁨 탐색기. 일상의 모퉁이에 숨겨진 감정의 조각들에 빛을 비춰 뜻밖에 내가 나여서 좋은 순간들을 발견해 보여준다.,,1140,BOOK
우당탕탕 야옹이와 바다 끝 괴물,"구도 노리코 (지은이), 윤수정 (옮긴이)",48877,국내도서>어린이>동화/명작/고전>외국창작동화,9791158362287,인기 그림책 시리즈 '우당탕탕 야옹이'의 첫 읽기책. '우당탕탕 야옹이'는 일본에서 통산 200만 부 이상 판매된 인기 그림책 시리즈이다. 구도 노리코 작가가 처음 혼자서 책을 읽기 시작하는 어린이들을 위해 쉬운 단어와 짧은 문장으로 이야기를 꾸렸다.,,4811,BOOK
귀멸의 칼날 6,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134841379,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,6050,BOOK
"ETS 토익 기출 공식입문서 LC 리스닝 - 출제기관 독점제공, 본책 + 해설집 + 무료 동영상강의 + 정기시험 성우음성 MP3",ETS (지은이),49855,국내도서>외국어>토익>Listening,9788917230499,"토익을 처음 접하는 입문자들이 학습에 어려움을 느끼지 않도록 수준별, 단계별 학습을 제공한다. 최신 출제경향을 완벽하게 분석하고 반영하여 입문자도 고득점 달성이 가능한 해법을 낱낱이 제시한다.",,4875,BOOK
지구를 위한다는 착각 - 종말론적 환경주의는 어떻게 지구를 망치는가,"마이클 셸런버거 (지은이), 노정태 (옮긴이)",51101,국내도서>사회과학>환경/생태문제>환경학 일반,9788960518612,"“환경 구루” “기후 구루” “환경 휴머니즘 운동의 대제사장”으로 불리는 세계적인 환경, 에너지, 안전 전문가 마이클 셸런버거가 30년간의 현장 활동과 연구, 고민과 열정, 대안과 해법을 총결산해 선보이는 문제작이다.",,7670,BOOK
금복이 이야기 2,공삼 (지은이),7443,국내도서>만화>인터넷 연재 만화,9791191766257,"포스타입 조회수 15만, 트위터 리트윗 7만 회 이상 이루어지며 화제가 된 웹툰 《금복이 이야기》가 단행본으로 출간되었다. 조선시대 병약하고 외로움 많은 선비 의균과 불길하다는 이유로 괴롭힘을 당하던 검은 길고양이의 케미가 각각의 에피소드와 어우러진다.",,1121,BOOK
"전설로 떠나는 월가의 영웅 - 13년간 주식으로 단 한 해도 손실을 본 적이 없는 피터린치 투자, 2017 최신개정판","피터 린치, 존 로스차일드 (지은이), 이건 (옮긴이)",174,국내도서>경제경영>재테크/투자>주식/펀드,9788957821176,월가의 전설적인 인물 피터 린치가 개인투자자들을 위해 1989년에 출간했던 《월가의 영웅》최신 개정판. 월가에서 투자 귀재로 승승장구하던 그가 돌연 은퇴한 후 저술한 책으로 자서전 형식을 띠면서 주식에 관한 기본 정보를 담은 투자지침서이기도 하다.,,14141,BOOK
세계를 건너 너에게 갈게 - 제8회 문학동네청소년문학상 대상 수상작,이꽃님 (지은이),50759,국내도서>청소년>청소년 문학>청소년 소설,9788954650212,"제8회 문학동네청소년문학상 대상 수상작. 서로 다른 시간을 살아가는 두 은유가 편지를 주고받으면서 벌어지는 이야기로, 2016년의 은유가 1년을 살아가는 동안 1982년의 은유는 20년의 세월을 살아간다.",,60776,BOOK
나는 주식 대신 달러를 산다 - 성공률 100% 투자자의 기발한 파이프라인,박성현 (지은이),2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9788925588636,"자본주의 원리와 금융, 재테크 지식을 토대로 부동산과 주식, 달러 등을 넘나들며 투자한 끝에 월급 노예 18년의 삶을 청산한 저자 박성현의 기발한 투자법을 담았다. 아주 단순하게 원화를 달러화로 바꾸어 수익을 내는 세상 가장 쉬운 투자법을 친절하게 알려준다.",,9713,BOOK
우리가 빛의 속도로 갈 수 없다면 - 2019 제43회 오늘의 작가상 수상작,김초엽 (지은이),89482,국내도서>소설/시/희곡>과학소설(SF)>한국 과학소설,9791190090018,"2017년 '관내분실'과 '우리가 빛의 속도로 갈 수 없다면'으로 제2회 한국과학문학상 중단편 대상과 가작을 수상하며 작품 활동을 시작한 김초엽 작품집. '순례자들은 왜 돌아오지 않는가', '스펙트럼', '공생가설', '우리가 빛의 속도로 갈 수 없다면', '감정의 물성', '관내분실', '나의 우주 영웅에 관하여'가 수록되었다.",,57420,BOOK
귀멸의 칼날 4,고토게 코요하루 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791134841355,"때는 다이쇼 시대. 숯을 파는 마음씨 착한 소년 탄지로의 일상은 가족들이 도깨비에게 몰살당하면서 돌변한다. 유일하게 살아남았으나 도깨비로 변모된 누이동생 네즈코를 원래대로 돌려놓기 위해, 가족을 죽인 도깨비를 응징하기 위해 탄지로와 네즈코는 길을 떠난다.",,6139,BOOK
"ETS 토익 기출 공식입문서 RC 리딩 - 출제기관 독점제공, 본책 + 해설집 + 무료 동영상강의 + 필수어휘 MP3",ETS (지은이),49854,국내도서>외국어>토익>Reading,9788917230505,"토익 출제기관인 ETS에서 제시하는 토익 입문자용 맞춤 학습서이다. 입문자용으로 엄선한 기출 문제는 물론, 최신경향을 완벽 반영한 ETS 개발문제로 구성되어 있어서 실제 시험에 철저하게 대비할 수 있다.",,5646,BOOK
아몬드 (반양장) - 제10회 창비 청소년문학상 수상작,손원평 (지은이),50759,국내도서>청소년>청소년 문학>청소년 소설,9788936456788,"제10회 창비청소년문학상 수상작. ‘감정을 느끼지 못하는’ 소년의 특별한 성장 이야기로, 첫 장부터 강렬한 사건으로 시작해 다음 페이지가 궁금해지게 만드는 흡입력 강한 작품이다. 타인의 감정에 무감각해진 ‘공감 불능’인 이 시대에 큰 울림을 준다.",,38007,BOOK
푸른 사자 와니니 3 - 새로운 약속,"이현 (지은이), 오윤화 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9788936443160,"베스트셀러 &lt;푸른 사자 와니니&gt;가 독자들의 응원에 힘입어 세 번째 이야기로 돌아왔다. 떠돌이 생활을 끝내고 자신들의 영토를 갖게 된 와니니와 친구들 앞에 치타, 하이에나, 들개 등 여러 동물이 연달아 얼씬거린다.",,15268,BOOK
이파라파냐무냐무 - 2021 볼로냐 라가치상 코믹-유아 그림책 부문 대상 수상작,이지은 (지은이),35134,국내도서>유아>그림책>나라별 그림책>한국 그림책,9791160946673,"마시멜로가 사는 평화로운 마을. 풍요로운 먹거리와 폭신한 땅, 느긋해서 잠이 솔솔 올 것만 같은 마을의 동산 너머로 어느 날 천둥 같은 소리가 들려온다. 이파라파냐무냐무… 이파라파냐무냐무. 소리는 점점 가까이 들려오는데….",,23999,BOOK
